place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJGeLvoN9ZwokRyjK1gD08W7Q,Thyme Bar,"Entering Flatiron's underground hideaway, Thyme Bar is a cocktail lounge nestled beneath 23rd street in a historic pre-war cellar under Patisserie Chanson. The current menu at Thyme Bar offers an unforgettable multi-sensory experience committed to revolutionizing what constitutes a ""cocktail""in taste, aroma, and presentation. It's about providing a timeless experience to everyone who visits Thyme Bar.",,545,4.3,"Name: Bathtub Gin
Link: https://www.google.com/maps/search/Bathtub+Gin/@40.7435711,-74.0031575?authuser=0&hl=es&entry=ttu
Reviews: 2123 reviews

Name: The Flatiron Room NoMad
Link: https://www.google.com/maps/search/The+Flatiron+Room+NoMad/@40.744518299999996,-73.9904632?authuser=0&hl=es&entry=ttu
Reviews: 1823 reviews

Name: Patent Pending
Link: https://www.google.com/maps/search/Patent+Pending/@40.7453222,-73.9902716?authuser=0&hl=es&entry=ttu
Reviews: 981 reviews

Name: The Ivory Peacock
Link: https://www.google.com/maps/search/The+Ivory+Peacock/@40.744272099999996,-73.9907621?authuser=0&hl=es&entry=ttu
Reviews: 815 reviews

Name: Hidden Tiger
Link: https://www.google.com/maps/search/Hidden+Tiger/@40.729821199999996,-73.98048539999999?authuser=0&hl=es&entry=ttu
Reviews: 51 reviews",https://thymebarnyc.com/,+1 646-600-9257,,Thyme Bar (propietario),https://www.google.com/maps/contrib/105947043814086982967,https://lh3.ggpht.com/p/AF1QipM4_vOLfm1GV0Z3rMka2w2zNCx-Nfb0TcPxY8m2=s1024,Cocteleria,"Cocteleria, Bar, Lounge",17:00-1:00,,"lunes, domingo","20 W 23rd St Cellar, New York, NY 10010, Estados Unidos","presentacion, speakeasy, menu degustacion, postres, creatividad, el menu, techo, papas fritas con trufa, champagne, langosta",https://www.google.com/maps/place/Thyme+Bar/data=!4m7!3m6!1s0x89c259dfa0efe219:0xb45b3c3d80b532ca!8m2!3d40.7417143!4d-73.9905555!16s%2Fg%2F11j2cb8rvs!19sChIJGeLvoN9ZwokRyjK1gD08W7Q?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ_cCepmVZwokRlX4q2VDJOJo,Stout NYC,"Our newest Stout NYC location is just steps away from Bryant Park, Times Square and Theater District. Here you'll find a grand bar right in the center of it. Come by for lunch, after-work drinks or dinner. Catch your favorite sports events on the 10' projector or one of the 29 TVs around the space.",,538,4.5,"Name: District Tap House
Link: https://www.google.com/maps/search/District+Tap+House/@40.754039299999995,-73.99050129999999?authuser=0&hl=es&entry=ttu
Reviews: 1681 reviews

Name: Dalton's Bar & Grill
Link: https://www.google.com/maps/search/Dalton's+Bar+%26+Grill/@40.759392999999996,-73.992141?authuser=0&hl=es&entry=ttu
Reviews: 1143 reviews

Name: Croton Reservoir Tavern
Link: https://www.google.com/maps/search/Croton+Reservoir+Tavern/@40.753696,-73.9858327?authuser=0&hl=es&entry=ttu
Reviews: 680 reviews

Name: Bravest
Link: https://www.google.com/maps/search/Bravest/@40.7471141,-73.9739609?authuser=0&hl=es&entry=ttu
Reviews: 605 reviews

Name: Tap Haus 33
Link: https://www.google.com/maps/search/Tap+Haus+33/@40.7473297,-73.9842987?authuser=0&hl=es&entry=ttu
Reviews: 394 reviews",https://www.stoutnyc.com/,+1 212-840-0414,,Stout NYC (propietario),https://www.google.com/maps/contrib/114308730568892325348,https://lh3.ggpht.com/p/AF1QipPQn2kBXXNLnd1SddVJlZ21M93L77UOgYbGp7Ap=s1024,Bar,"Bar, Restaurante americano, Servicio de catering, Restaurante, Bar deportivo",11:30-1:00,,Open All Days,"109 W 39th St, New York, NY 10018, Estados Unidos","eleccion, deporte, juegos, fiesta, bryant park, batatas fritas, brunch, alitas de pollo, decoracion navidena, relojes",https://www.google.com/maps/place/Stout+NYC/data=!4m7!3m6!1s0x89c25965a69ec0fd:0x9a38c950d92a7e95!8m2!3d40.7533433!4d-73.986043!16s%2Fg%2F11l8ntthwl!19sChIJ_cCepmVZwokRlX4q2VDJOJo?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJAcpCFvBZwokRdA1UO2M-MIo,Jungle Bird,"Jungle Bird is a cocktail bar in Manhattan's Chelsea neighborhood. Inspired by the playful spirit of the classic tropical drink first created in the 1970s, Jungle Bird is a cocktail destination with a bright and flavorful food menu to match. Look for an ever-changing menu of refreshing, well balanced and playful cocktails, along with always available classics, made by our skilled bartenders and delicious Asian-leaning bar food, all served in a fun and relaxed setting.
Pull up a seat, order a drink and stay awhile.",,533,4.4,"Name: Bathtub Gin
Link: https://www.google.com/maps/search/Bathtub+Gin/@40.7435711,-74.0031575?authuser=0&hl=es&entry=ttu
Reviews: 2123 reviews

Name: The Tippler
Link: https://www.google.com/maps/search/The+Tippler/@40.7423235,-74.0062542?authuser=0&hl=es&entry=ttu
Reviews: 933 reviews

Name: The Copper Still Chelsea
Link: https://www.google.com/maps/search/The+Copper+Still+Chelsea/@40.743395,-73.99640099999999?authuser=0&hl=es&entry=ttu
Reviews: 428 reviews

Name: Twist Bar
Link: https://www.google.com/maps/search/Twist+Bar/@40.744623,-74.0023544?authuser=0&hl=es&entry=ttu
Reviews: 217 reviews

Name: Gadfly Bar
Link: https://www.google.com/maps/search/Gadfly+Bar/@40.7400647,-74.0016637?authuser=0&hl=es&entry=ttu
Reviews: 203 reviews",http://www.junglebirdnyc.com/,+1 646-868-8422,,Jungle Bird (propietario),https://www.google.com/maps/contrib/111141229048967245467,https://lh3.ggpht.com/p/AF1QipPJRqtY_yZi48LSqiCpqvv3UQrSzZqwv5OPDCxB=s1024,Bar,"Bar, Cocteleria",16:00-2:00,,Open All Days,"174 8th Ave, New York, NY 10011, Estados Unidos","cocteles, atmosfera, menu, happy hour, fiesta, dumplings, garbanzos, tragos de gelatina, ponche, especias",https://www.google.com/maps/place/Jungle+Bird/data=!4m7!3m6!1s0x89c259f01642ca01:0x8a303e633b540d74!8m2!3d40.7426041!4d-74.0001774!16s%2Fg%2F11h7bby3q5!19sChIJAcpCFvBZwokRdA1UO2M-MIo?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJD28DfJ5ZwokRpyv9AXrO6no,Juke Bar,"Lively, local joint with signature cocktails, craft beers & small bites located in the heart of the East Village.Trivia on Mondays, Comedy on Wednesdays and Djs on Weekends BOOK YOUR NEXT PARTY WITH US BEFORE ITS TOO LATE! NO FEES OR MINIMUMS",,522,4.5,"Name: The Copper Still East Village
Link: https://www.google.com/maps/search/The+Copper+Still+East+Village/@40.729535999999996,-73.98723799999999?authuser=0&hl=es&entry=ttu
Reviews: 459 reviews

Name: Lucky
Link: https://www.google.com/maps/search/Lucky/@40.727255,-73.9798419?authuser=0&hl=es&entry=ttu
Reviews: 282 reviews

Name: Hidden Tiger
Link: https://www.google.com/maps/search/Hidden+Tiger/@40.729821199999996,-73.98048539999999?authuser=0&hl=es&entry=ttu
Reviews: 51 reviews

Name: Sweet Linda
Link: https://www.google.com/maps/search/Sweet+Linda/@40.724694799999995,-73.9908769?authuser=0&hl=es&entry=ttu
Reviews: 19 reviews

Name: JukeJar
Link: https://www.google.com/maps/search/JukeJar/@40.7263267,-73.98844559999999?authuser=0&hl=es&entry=ttu
Reviews: 1 reviews",http://jukebarnyc.com/,+1 212-228-7464,,Juke Bar (propietario),https://www.google.com/maps/contrib/114610076716418044282,https://lh3.ggpht.com/p/AF1QipPAGOCZY3WmXXBRbYO72UoLKMPYdihh1P4vMPvj=s1024,Cocteleria,"Cocteleria, Bar",17:00-4:00,,Open All Days,"196 2nd Ave, New York, NY 10003, Estados Unidos","cumpleanos, atmosfera, happy hour, dj, habitaciones, libros, tasa, diversion, antro, hosting",https://www.google.com/maps/place/Juke+Bar/data=!4m7!3m6!1s0x89c2599e7c036f0f:0x7aeace7a01fd2ba7!8m2!3d40.731088!4d-73.985612!16s%2Fg%2F1pp2vcvkp!19sChIJD28DfJ5ZwokRpyv9AXrO6no?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJIWrceJRZwokRBxXqAQLY9sA,RPM Underground,"RPM Underground is a unique event venue and karaoke bar in New York, NY that is perfect for hosting your next party. From hanging out with friends to hosting corporate events, our collection of themed rooms provide colorful backdrops that will always impress. Once you visit us at our karaoke bar, event space, and cocktail bar, you can get ready to have a night to remember!",,513,4.6,"Name: Space Karaoke Bar & Lounge | Koreatown NYC
Link: https://www.google.com/maps/search/Space+Karaoke+Bar+%26+Lounge+%7C+Koreatown+NYC/@40.7477373,-73.9873485?authuser=0&hl=es&entry=ttu
Reviews: 1616 reviews

Name: El Spot Karaoke Bar & Lounge Club NYC
Link: https://www.google.com/maps/search/El+Spot+Karaoke+Bar+%26+Lounge+Club+NYC/@40.7477139,-73.98727219999999?authuser=0&hl=es&entry=ttu
Reviews: 1245 reviews

Name: Karaoke DUET 53
Link: https://www.google.com/maps/search/Karaoke+DUET+53/@40.764139199999995,-73.9843221?authuser=0&hl=es&entry=ttu
Reviews: 900 reviews

Name: Turntable LP Bar & Karaoke
Link: https://www.google.com/maps/search/Turntable+LP+Bar+%26+Karaoke/@40.7478091,-73.9873339?authuser=0&hl=es&entry=ttu
Reviews: 648 reviews

Name: Lounge Lizards Karaoke at McGee's Pub
Link: https://www.google.com/maps/search/Lounge+Lizards+Karaoke+at+McGee's+Pub/@40.7649602,-73.9828785?authuser=0&hl=es&entry=ttu
Reviews: No Reviews reviews",http://rpmunderground.us/,,,RPM Underground (propietario),https://www.google.com/maps/contrib/107031337261500461741,https://lh3.ggpht.com/p/AF1QipPveS_zti_UlXwWoPr9yQXC7AgNy47turFE53WJ=s1024,Karaoke,"Karaoke, Cocteleria, Recinto para eventos",13:00-2:00,,Open All Days,"246 W 54th St, New York, NY 10019, Estados Unidos","habitaciones, cantando, fiesta, bartender, eleccion, happy hour, brunch, espacio, diversion, broadway",https://www.google.com/maps/place/RPM+Underground/data=!4m7!3m6!1s0x89c2599478dc6a21:0xc0f6d80201ea1507!8m2!3d40.7642792!4d-73.9834528!16s%2Fg%2F11gsbccvz3!19sChIJIWrceJRZwokRBxXqAQLY9sA?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ_4J9M7BZwokRWbBbGRl-TGY,Walter's Bar,sorry no more pool table or juke box.,,473,4.4,"Name: The Chelsea Bell
Link: https://www.google.com/maps/search/The+Chelsea+Bell/@40.7469146,-73.99702909999999?authuser=0&hl=es&entry=ttu
Reviews: 803 reviews

Name: Blue Ruin Bar
Link: https://www.google.com/maps/search/Blue+Ruin+Bar/@40.7568773,-73.9934364?authuser=0&hl=es&entry=ttu
Reviews: 663 reviews

Name: The Copper Still Chelsea
Link: https://www.google.com/maps/search/The+Copper+Still+Chelsea/@40.743395,-73.99640099999999?authuser=0&hl=es&entry=ttu
Reviews: 428 reviews

Name: Westside Tavern
Link: https://www.google.com/maps/search/Westside+Tavern/@40.746125899999996,-74.0009341?authuser=0&hl=es&entry=ttu
Reviews: 278 reviews",,+1 212-502-4023,,Walter's Bar (propietario),https://www.google.com/maps/contrib/108572813536620869990,https://lh3.ggpht.com/p/AF1QipOZUAo688qaWp4D4yc5C7soiOJ5KPD2pwDcXxzj=s1024,Bar,Bar,11:00-4:00,,Open All Days,"389 8th Ave, New York, NY 10001, Estados Unidos","precios, dardos, cinta azul pabst, gentio, madison square garden, karaoke, alopecia, infanteria de marina, borracho, pensilvania",https://www.google.com/maps/place/Walter%27s+Bar/data=!4m7!3m6!1s0x89c259b0337d82ff:0x664c7e19195bb059!8m2!3d40.7493438!4d-73.9958472!16s%2Fg%2F124t1xlyr!19sChIJ_4J9M7BZwokRWbBbGRl-TGY?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ7YHUd-lYwokRIQQ_syP4ccE,Bedford Falls NYC,"Neighborhood bar with an atmosphere unparalleled to any Upper East Side experience. Offering a garden patio, dining room and over 20 HDTVs. Come watch every Jets game on Sundays!",,470,4.3,"Name: The Bedford
Link: https://www.google.com/maps/search/The+Bedford/@40.7200819,-73.95562939999999?authuser=0&hl=es&entry=ttu
Reviews: 1127 reviews

Name: Bondurants
Link: https://www.google.com/maps/search/Bondurants/@40.777161199999995,-73.9518501?authuser=0&hl=es&entry=ttu
Reviews: 590 reviews

Name: The Spotted Dog
Link: https://www.google.com/maps/search/The+Spotted+Dog/@40.7622222,-73.9597222?authuser=0&hl=es&entry=ttu
Reviews: 265 reviews

Name: Side Door
Link: https://www.google.com/maps/search/Side+Door/@40.760770099999995,-73.9683651?authuser=0&hl=es&entry=ttu
Reviews: 245 reviews

Name: Reif's Bar
Link: https://www.google.com/maps/search/Reif's+Bar/@40.781372399999995,-73.9486257?authuser=0&hl=es&entry=ttu
Reviews: 165 reviews",http://www.bedfordfalls.nyc/,+1 212-717-8181,,Bedford Falls NYC (propietario),https://www.google.com/maps/contrib/106222572963031166776,https://lh3.ggpht.com/p/AF1QipOQsBbasBvySdbsKLnKIoz-k1B4MP2Y4y6pZRo7=s1024,Bar restaurante,"Bar restaurante, Bar, Cerveceria al aire libre, Pub restaurante, Lounge, Restaurante, Bar deportivo",11:00-4:00,,Open All Days,"206 E 67th St, New York, NY 10065, Estados Unidos","pub, antro, happy hour, patio cervecero, espacio, gentio, alitas de pollo, cocteles, tater tots, comedor",https://www.google.com/maps/place/Bedford+Falls+NYC/data=!4m7!3m6!1s0x89c258e977d481ed:0xc171f823b33f0421!8m2!3d40.7662383!4d-73.9624815!16s%2Fg%2F11ckr77fyz!19sChIJ7YHUd-lYwokRIQQ_syP4ccE?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJswsgr1FYwokRwkvNT9-_H8c,Pocket Bar NYC,,,462,4.7,"Name: The Dickens
Link: https://www.google.com/maps/search/The+Dickens/@40.760937,-73.9875069?authuser=0&hl=es&entry=ttu
Reviews: 1535 reviews

Name: Barcelona Bar
Link: https://www.google.com/maps/search/Barcelona+Bar/@40.7653306,-73.9841508?authuser=0&hl=es&entry=ttu
Reviews: 785 reviews

Name: Pebble Bar
Link: https://www.google.com/maps/search/Pebble+Bar/@40.7592338,-73.98055440000002?authuser=0&hl=es&entry=ttu
Reviews: 302 reviews

Name: Local 42 Bar
Link: https://www.google.com/maps/search/Local+42+Bar/@40.7580227,-73.9927405?authuser=0&hl=es&entry=ttu
Reviews: 119 reviews

Name: Rockefeller Center
Link: https://www.google.com/maps/search/Rockefeller+Center/@40.7617495,-73.9879327?authuser=0&hl=es&entry=ttu
Reviews: No Reviews reviews",https://www.pocketbarnyc.com/,+1 646-682-9062,,Pocket Bar NYC (propietario),https://www.google.com/maps/contrib/116626154185657736028,https://lh3.ggpht.com/p/AF1QipP1-1D1BJxCO0e4vxP72fi5mfVGxCawtZN8pfcB=s1024,Bar,Bar,16:00-24:00,,Open All Days,"455 W 48th St, New York, NY 10036, Estados Unidos","palomitas, vino, sangria, relacion intima, gema, conversar, gentio, playlist, manhattan, bingo",https://www.google.com/maps/place/Pocket+Bar+NYC/data=!4m7!3m6!1s0x89c25851af200bb3:0xc71fbfdf4fcd4bc2!8m2!3d40.7633732!4d-73.992283!16s%2Fg%2F11bbwmf5sy!19sChIJswsgr1FYwokRwkvNT9-_H8c?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJmxI56ylawokRPgtOK2SUNjs,Clockwork Bar,,,455,4.5,"Name: Whiskey Tavern
Link: https://www.google.com/maps/search/Whiskey+Tavern/@40.716477999999995,-73.999749?authuser=0&hl=es&entry=ttu
Reviews: 2042 reviews

Name: 169 Bar
Link: https://www.google.com/maps/search/169+Bar/@40.7138889,-73.9897222?authuser=0&hl=es&entry=ttu
Reviews: 1207 reviews

Name: Double Down Saloon
Link: https://www.google.com/maps/search/Double+Down+Saloon/@40.722516,-73.98574099999999?authuser=0&hl=es&entry=ttu
Reviews: 576 reviews

Name: Welcome To The Johnsons
Link: https://www.google.com/maps/search/Welcome+To+The+Johnsons/@40.7197028,-73.9873361?authuser=0&hl=es&entry=ttu
Reviews: 392 reviews

Name: Strangelove Bar Nyc
Link: https://www.google.com/maps/search/Strangelove+Bar+Nyc/@40.757361599999996,-73.9681035?authuser=0&hl=es&entry=ttu
Reviews: 165 reviews",http://clockworknyc.com/,,,Clockwork Bar (propietario),https://www.google.com/maps/contrib/115356813908373258050,https://lh3.ggpht.com/p/AF1QipPOJ9abAJZjQHgumgoX3e4Krhn4HPOyNeJqEe9s=s1024,Bar,Bar,14:00-4:00,,Open All Days,"21 Essex St, New York, NY 10002, Estados Unidos","punk, precio, chupito, atmosfera, pared, grafitis, grunge, ambiente, margarita, happy hour",https://www.google.com/maps/place/Clockwork+Bar/data=!4m7!3m6!1s0x89c25a29eb39129b:0x3b3694642b4e0b3e!8m2!3d40.7154003!4d-73.9900687!16s%2Fg%2F12hmcgp_x!19sChIJmxI56ylawokRPgtOK2SUNjs?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJoz2XIGBYwokR4PHignFrv08,Vanguard Wine Bar (Upper West Side),French/American Wine Bar with Small Plates,,453,4.6,"Name: Lilly's Cocktail and Wine
Link: https://www.google.com/maps/search/Lilly's+Cocktail+and+Wine/@40.777093199999996,-73.9784501?authuser=0&hl=es&entry=ttu
Reviews: 419 reviews

Name: Vin Sur Vingt Wine Bar - Upper West Side
Link: https://www.google.com/maps/search/Vin+Sur+Vingt+Wine+Bar+-+Upper+West+Side/@40.7848882,-73.9727989?authuser=0&hl=es&entry=ttu
Reviews: 287 reviews

Name: Bin 71
Link: https://www.google.com/maps/search/Bin+71/@40.776492999999995,-73.97923899999999?authuser=0&hl=es&entry=ttu
Reviews: 213 reviews

Name: Vanguard Wine Bar (Midtown West)
Link: https://www.google.com/maps/search/Vanguard+Wine+Bar+(Midtown+West)/@40.7626094,-73.9853275?authuser=0&hl=es&entry=ttu
Reviews: 147 reviews

Name: Zizi Wine Bar
Link: https://www.google.com/maps/search/Zizi+Wine+Bar/@40.7757803,-73.981884?authuser=0&hl=es&entry=ttu
Reviews: 77 reviews",http://vanguard-nyc.com/,+1 212-799-9463,,Vanguard Wine Bar (Upper West Side) (propietario),https://www.google.com/maps/contrib/104048259974732883326,https://lh3.ggpht.com/p/AF1QipMygWQ-ujKt2XQOqgT8zTDJ67p5EuUdNp-U3MDR=s1024,Vinoteca,Vinoteca,17:00-2:00,,Open All Days,"189 Amsterdam Ave, New York, NY 10023, Estados Unidos","atmosfera, bartender, vidrio, lista de vinos, eleccion, platos, menu, pelicula, tapas, evening",https://www.google.com/maps/place/Vanguard+Wine+Bar+%28Upper+West+Side%29/data=!4m7!3m6!1s0x89c2586020973da3:0x4fbf6b7182e2f1e0!8m2!3d40.7763129!4d-73.9830566!16s%2Fg%2F1s04h9c4k!19sChIJoz2XIGBYwokR4PHignFrv08?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJT_kaUvpYwokRvHWcgFVsKZk,King Cole Bar,,,410,4.3,"Name: Tanner Smith's
Link: https://www.google.com/maps/search/Tanner+Smith's/@40.7643361,-73.9815917?authuser=0&hl=es&entry=ttu
Reviews: 3112 reviews

Name: The Campbell
Link: https://www.google.com/maps/search/The+Campbell/@40.752606,-73.97781499999999?authuser=0&hl=es&entry=ttu
Reviews: 2295 reviews

Name: Upstairs
Link: https://www.google.com/maps/search/Upstairs/@40.756294,-73.9714142?authuser=0&hl=es&entry=ttu
Reviews: 1025 reviews

Name: Bemelmans Bar
Link: https://www.google.com/maps/search/Bemelmans+Bar/@40.774415999999995,-73.96315589999999?authuser=0&hl=es&entry=ttu
Reviews: 728 reviews

Name: Pebble Bar
Link: https://www.google.com/maps/search/Pebble+Bar/@40.7592338,-73.98055440000002?authuser=0&hl=es&entry=ttu
Reviews: 302 reviews",https://www.marriott.com/hotels/hotel-information/restaurant/nycxr-the-st-regis-new-york/,,,King Cole Bar (propietario),https://www.google.com/maps/contrib/110102353798525940434,https://lh3.ggpht.com/p/AF1QipMXYIS756HQaW5TKtfygkyMi9iALAxVx6D1e0n_=s1024,Bar,Bar,16:00-23:00,,Open All Days,"Two E 55th St, New York, NY 10022, Estados Unidos","bloody mary, atmosfera, hotel, mural, martini, vidrio, huachinango, cereza, gentio, gin",https://www.google.com/maps/place/King+Cole+Bar/data=!4m7!3m6!1s0x89c258fa521af94f:0x99296c55809c75bc!8m2!3d40.761289!4d-73.9743901!16s%2Fm%2F04gqg6h!19sChIJT_kaUvpYwokRvHWcgFVsKZk?authuser=0&hl=es&rclk=1,bars in manhattan
ChIJ55Xnd5hZwokR2YOESDcWiQ8,Park Bar,,,373,4.3,"Name: Old Town Bar
Link: https://www.google.com/maps/search/Old+Town+Bar/@40.737611099999995,-73.9891583?authuser=0&hl=es&entry=ttu
Reviews: 1611 reviews

Name: Dear Irving Gramercy
Link: https://www.google.com/maps/search/Dear+Irving+Gramercy/@40.7362234,-73.9874495?authuser=0&hl=es&entry=ttu
Reviews: 981 reviews

Name: The High Note
Link: https://www.google.com/maps/search/The+High+Note/@40.734915199999996,-73.98863779999999?authuser=0&hl=es&entry=ttu
Reviews: 608 reviews

Name: Martiny's
Link: https://www.google.com/maps/search/Martiny%E2%80%99s/@40.7361399,-73.9877486?authuser=0&hl=es&entry=ttu
Reviews: 336 reviews

Name: Hidden Lane Bar
Link: https://www.google.com/maps/search/Hidden+Lane+Bar/@40.734595,-73.98767?authuser=0&hl=es&entry=ttu
Reviews: 250 reviews",http://parkbarnyc.com/,,1,Park Bar (propietario),,https://lh3.ggpht.com/p/AF1QipNFTsvS75Mhi92v8V7h4F7jfTK9oa3rXUiJ8OCw=s1024,Bar,Bar,16:00-1:00,,Open All Days,"15 E 15th St, New York, NY 10003, Estados Unidos","atmosfera, gentio, precio, habitaciones, gema, discoteca, conversar, playlist, vidrio, domingo",https://www.google.com/maps/place/Park+Bar/data=!4m7!3m6!1s0x89c2599877e795e7:0xf891637488483d9!8m2!3d40.7364378!4d-73.9921394!16s%2Fg%2F1vxvjs8w!19sChIJ55Xnd5hZwokR2YOESDcWiQ8?authuser=0&hl=es&rclk=1,bars in manhattan
